ElectionID,OfficeCode,BoroughCode,PoliticalDistrict,AD,ED,ElectionName,OfficeTitle,BoroName,EDused,NumofCandidates,VoteforNum,DistFormatted,PubCounter,AbsenteeMil,Federal,Emergency,Affidavit,TotForOffice,Scattered,Unrecorded,PartyName1,CandName1,CandVotes1,PartyName2,CandName2,CandVotes2,PartyName3,CandName3,CandVotes3,PartyName4,CandName4,CandVotes4,PartyName5,CandName5,CandVotes5,PartyName6,CandName6,CandVotes6,PartyName7,CandName7,CandVotes7,PartyName8,CandName8,CandVotes8,TotVotes,ADED2012
2012G,1,3,NY,57,62,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    62nd,61,0,3,0,11,75,1,0,Democratic,Barack Obama / Joe Biden,65,Republican,Mitt Romney / Paul Ryan,4,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,74,57062
2012G,1,3,NY,57,63,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    63rd,653,21,9,0,69,751,1,1,Democratic,Barack Obama / Joe Biden,665,Republican,Mitt Romney / Paul Ryan,9,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,62,Green,Jill Stein / Cheri Honkal,11,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,750,57063
2012G,1,3,NY,57,64,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    64th,513,14,3,0,42,572,0,0,Democratic,Barack Obama / Joe Biden,507,Republican,Mitt Romney / Paul Ryan,11,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,43,Green,Jill Stein / Cheri Honkal,6,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,572,57064
2012G,1,3,NY,57,65,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    65th,725,24,4,0,113,860,0,6,Democratic,Barack Obama / Joe Biden,770,Republican,Mitt Romney / Paul Ryan,11,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,58,Green,Jill Stein / Cheri Honkal,12,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,7,Constitution,Virgil Goode / Jim Clymer,0,860,57065
2012G,1,3,NY,57,66,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    66th,547,12,0,0,80,638,0,1,Democratic,Barack Obama / Joe Biden,583,Republican,Mitt Romney / Paul Ryan,3,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,38,Green,Jill Stein / Cheri Honkal,10,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,638,57066
2012G,1,3,NY,57,67,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    67th,655,16,4,0,130,798,2,7,Democratic,Barack Obama / Joe Biden,727,Republican,Mitt Romney / Paul Ryan,10,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,37,Green,Jill Stein / Cheri Honkal,19,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,796,57067
2012G,1,3,NY,57,68,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    68th,684,48,3,0,70,800,0,5,Democratic,Barack Obama / Joe Biden,738,Republican,Mitt Romney / Paul Ryan,7,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,43,Green,Jill Stein / Cheri Honkal,8,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,800,57068
2012G,1,3,NY,57,69,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    69th,652,22,1,0,47,718,0,4,Democratic,Barack Obama / Joe Biden,661,Republican,Mitt Romney / Paul Ryan,12,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,34,Green,Jill Stein / Cheri Honkal,7,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,0,718,57069
2012G,1,3,NY,57,70,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    70th,614,26,7,0,72,714,0,5,Democratic,Barack Obama / Joe Biden,619,Republican,Mitt Romney / Paul Ryan,14,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,64,Green,Jill Stein / Cheri Honkal,11,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,5,Constitution,Virgil Goode / Jim Clymer,1,714,57070
2012G,1,3,NY,57,71,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    71st,442,24,6,0,34,505,0,1,Democratic,Barack Obama / Joe Biden,435,Republican,Mitt Romney / Paul Ryan,10,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,49,Green,Jill Stein / Cheri Honkal,7,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,3,Constitution,Virgil Goode / Jim Clymer,1,505,57071
2012G,1,3,NY,57,72,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    72nd,576,19,6,0,42,638,1,5,Democratic,Barack Obama / Joe Biden,547,Republican,Mitt Romney / Paul Ryan,7,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,53,Green,Jill Stein / Cheri Honkal,24,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,637,57072
2012G,1,3,NY,57,73,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    73rd,304,18,3,0,27,351,1,1,Democratic,Barack Obama / Joe Biden,301,Republican,Mitt Romney / Paul Ryan,12,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,26,Green,Jill Stein / Cheri Honkal,7,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,350,57073
2012G,1,3,NY,57,74,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    74th,654,28,9,0,46,736,0,1,Democratic,Barack Obama / Joe Biden,662,Republican,Mitt Romney / Paul Ryan,11,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,48,Green,Jill Stein / Cheri Honkal,13,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,736,57074
2012G,1,3,NY,57,75,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    75th,656,20,8,0,76,755,2,5,Democratic,Barack Obama / Joe Biden,671,Republican,Mitt Romney / Paul Ryan,6,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,56,Green,Jill Stein / Cheri Honkal,18,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,753,57075
2012G,1,3,NY,57,76,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    76th,599,15,7,0,51,670,0,2,Democratic,Barack Obama / Joe Biden,568,Republican,Mitt Romney / Paul Ryan,17,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,69,Green,Jill Stein / Cheri Honkal,14,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,1,670,57076
2012G,1,3,NY,57,77,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    77th,240,20,4,0,22,285,0,1,Democratic,Barack Obama / Joe Biden,248,Republican,Mitt Romney / Paul Ryan,8,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,22,Green,Jill Stein / Cheri Honkal,6,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,285,57077
2012G,1,3,NY,57,78,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    78th,561,20,6,0,40,626,0,1,Democratic,Barack Obama / Joe Biden,550,Republican,Mitt Romney / Paul Ryan,19,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,38,Green,Jill Stein / Cheri Honkal,10,Socialism & Lib,Peta Lindsay / Yari Osori,1,Libertarian,Gary Johnson / James P. G,6,Constitution,Virgil Goode / Jim Clymer,0,626,57078
2012G,1,3,NY,57,79,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    79th,574,15,3,0,50,632,1,10,Democratic,Barack Obama / Joe Biden,583,Republican,Mitt Romney / Paul Ryan,8,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,33,Green,Jill Stein / Cheri Honkal,6,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,631,57079
2012G,1,3,NY,57,80,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    80th,644,14,11,0,54,721,0,2,Democratic,Barack Obama / Joe Biden,646,Republican,Mitt Romney / Paul Ryan,10,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,49,Green,Jill Stein / Cheri Honkal,12,Socialism & Lib,Peta Lindsay / Yari Osori,2,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,721,57080
2012G,1,3,NY,57,81,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    81st,537,23,4,0,52,611,0,5,Democratic,Barack Obama / Joe Biden,553,Republican,Mitt Romney / Paul Ryan,7,Conservative,Mitt Romney / Paul Ryan,2,Working Families,Barack Obama / Joe Biden,38,Green,Jill Stein / Cheri Honkal,7,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,611,57081
2012G,1,3,NY,57,82,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    82nd,226,3,2,0,47,274,0,4,Democratic,Barack Obama / Joe Biden,256,Republican,Mitt Romney / Paul Ryan,6,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,10,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,274,57082
2012G,1,3,NY,57,83,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    83rd,480,10,2,0,67,557,0,2,Democratic,Barack Obama / Joe Biden,537,Republican,Mitt Romney / Paul Ryan,1,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,12,Green,Jill Stein / Cheri Honkal,5,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,557,57083
2012G,1,3,NY,57,84,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    84th,314,9,2,0,52,374,0,3,Democratic,Barack Obama / Joe Biden,353,Republican,Mitt Romney / Paul Ryan,6,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,12,Green,Jill Stein / Cheri Honkal,3,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,374,57084
2012G,1,3,NY,57,85,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    85th,764,19,6,0,63,848,0,4,Democratic,Barack Obama / Joe Biden,798,Republican,Mitt Romney / Paul Ryan,10,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,33,Green,Jill Stein / Cheri Honkal,6,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,848,57085
2012G,1,3,NY,57,86,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    86th,762,19,1,0,57,838,1,1,Democratic,Barack Obama / Joe Biden,794,Republican,Mitt Romney / Paul Ryan,6,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,28,Green,Jill Stein / Cheri Honkal,5,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,4,Constitution,Virgil Goode / Jim Clymer,0,837,57086
2012G,1,3,NY,57,87,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    87th,123,4,2,0,73,201,0,1,Democratic,Barack Obama / Joe Biden,189,Republican,Mitt Romney / Paul Ryan,3,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,6,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,201,57087
2012G,1,3,NY,57,88,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    88th,592,12,1,0,55,655,0,5,Democratic,Barack Obama / Joe Biden,617,Republican,Mitt Romney / Paul Ryan,5,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,26,Green,Jill Stein / Cheri Honkal,5,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,2,Constitution,Virgil Goode / Jim Clymer,0,655,57088
2012G,1,3,NY,57,89,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    89th,473,12,1,0,42,526,0,2,Democratic,Barack Obama / Joe Biden,502,Republican,Mitt Romney / Paul Ryan,6,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,18,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,526,57089
2012G,1,3,NY,57,90,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    90th,657,8,0,0,39,702,0,2,Democratic,Barack Obama / Joe Biden,688,Republican,Mitt Romney / Paul Ryan,3,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,10,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,702,57090
2012G,1,3,NY,57,91,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    91st,600,6,1,0,58,661,0,4,Democratic,Barack Obama / Joe Biden,642,Republican,Mitt Romney / Paul Ryan,5,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,12,Green,Jill Stein / Cheri Honkal,2,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,661,57091
2012G,1,3,NY,57,92,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    92nd,405,8,1,0,40,454,0,0,Democratic,Barack Obama / Joe Biden,434,Republican,Mitt Romney / Paul Ryan,3,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,11,Green,Jill Stein / Cheri Honkal,6,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,454,57092
2012G,1,3,NY,57,93,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    93rd,388,5,3,0,24,418,0,2,Democratic,Barack Obama / Joe Biden,410,Republican,Mitt Romney / Paul Ryan,3,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,4,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,418,57093
2012G,1,3,NY,57,94,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    94th,0,0,0,0,0,0,0,0,Democratic,Barack Obama / Joe Biden,0,Republican,Mitt Romney / Paul Ryan,0,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,0,57094
2012G,1,3,NY,58,1,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     1st,576,16,2,0,48,637,0,5,Democratic,Barack Obama / Joe Biden,624,Republican,Mitt Romney / Paul Ryan,8,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,637,58001
2012G,1,3,NY,58,2,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     2nd,487,14,1,0,61,560,0,3,Democratic,Barack Obama / Joe Biden,550,Republican,Mitt Romney / Paul Ryan,7,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,3,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,560,58002
2012G,1,3,NY,58,3,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     3rd,536,6,5,0,58,603,0,2,Democratic,Barack Obama / Joe Biden,591,Republican,Mitt Romney / Paul Ryan,6,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,4,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,1,603,58003
2012G,1,3,NY,58,4,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     4th,576,7,5,0,63,648,0,3,Democratic,Barack Obama / Joe Biden,634,Republican,Mitt Romney / Paul Ryan,9,Conservative,Mitt Romney / Paul Ryan,3,Working Families,Barack Obama / Joe Biden,2,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,648,58004
2012G,1,3,NY,58,5,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     5th,586,10,6,0,69,668,0,3,Democratic,Barack Obama / Joe Biden,648,Republican,Mitt Romney / Paul Ryan,6,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,13,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,668,58005
2012G,1,3,NY,58,6,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     6th,512,7,2,0,72,590,0,3,Democratic,Barack Obama / Joe Biden,587,Republican,Mitt Romney / Paul Ryan,3,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,590,58006
2012G,1,3,NY,58,7,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     7th,494,5,3,0,61,560,0,3,Democratic,Barack Obama / Joe Biden,550,Republican,Mitt Romney / Paul Ryan,5,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,5,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,560,58007
2012G,1,3,NY,58,8,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     8th,625,9,2,0,57,690,0,3,Democratic,Barack Obama / Joe Biden,683,Republican,Mitt Romney / Paul Ryan,2,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,5,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,690,58008
2012G,1,3,NY,58,9,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,     9th,469,15,1,0,91,576,0,0,Democratic,Barack Obama / Joe Biden,572,Republican,Mitt Romney / Paul Ryan,2,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,576,58009
2012G,1,3,NY,58,10,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    10th,509,4,3,0,66,580,0,2,Democratic,Barack Obama / Joe Biden,572,Republican,Mitt Romney / Paul Ryan,1,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,6,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,580,58010
2012G,1,3,NY,58,11,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    11th,586,7,6,0,80,674,0,5,Democratic,Barack Obama / Joe Biden,671,Republican,Mitt Romney / Paul Ryan,1,Conservative,Mitt Romney / Paul Ryan,1,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,1,674,58011
2012G,1,3,NY,58,12,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    12th,539,10,1,0,110,659,0,1,Democratic,Barack Obama / Joe Biden,653,Republican,Mitt Romney / Paul Ryan,5,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,0,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,659,58012
2012G,1,3,NY,58,13,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    13th,503,8,2,0,78,587,0,4,Democratic,Barack Obama / Joe Biden,580,Republican,Mitt Romney / Paul Ryan,6,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,1,Green,Jill Stein / Cheri Honkal,0,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,0,Constitution,Virgil Goode / Jim Clymer,0,587,58013
2012G,1,3,NY,58,14,General Election - 11/06/2,President/Vice President,Kings,Y,8,1,    14th,313,5,3,0,36,357,0,0,Democratic,Barack Obama / Joe Biden,347,Republican,Mitt Romney / Paul Ryan,6,Conservative,Mitt Romney / Paul Ryan,0,Working Families,Barack Obama / Joe Biden,2,Green,Jill Stein / Cheri Honkal,1,Socialism & Lib,Peta Lindsay / Yari Osori,0,Libertarian,Gary Johnson / James P. G,1,Constitution,Virgil Goode / Jim Clymer,0,357,58014
